"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","A","B","C","D","E","F","G","H","L","M","N"
"Pocillopora_acuta_HIv2___TS.g12331.t1",617.118234886031,0.586012973905209,0.153854785244113,3.80887063717528,0.000139602967471723,0.0112453721112825,705,507,552,640,639,623,652,653,820,615,414
"Pocillopora_acuta_HIv2___RNAseq.g27341.t1",453.648470651622,-0.557179379949913,0.162268324954312,-3.43369157293508,0.000595421283791711,0.0290717250402264,368,591,587,593,508,567,536,506,378,490,133
"Pocillopora_acuta_HIv2___RNAseq.g10104.t1",51.5687643052655,2.43775982307633,0.609238079713618,4.00132543294444,6.29886565665753e-05,0.00682717889131541,71,41,16,63,20,38,11,40,52,42,92
"Pocillopora_acuta_HIv2___RNAseq.g12847.t1",252.641951152041,0.706390676765282,0.22327954944064,3.16370522304856,0.00155774483142141,0.048909991370559,335,216,211,177,230,317,237,302,349,297,146
"Pocillopora_acuta_HIv2___RNAseq.g6972.t1",63.306282221891,2.09825171932158,0.622208266466901,3.37226589938467,0.000745524346838155,0.033479056460398,58,28,54,28,32,91,22,37,101,40,111
"Pocillopora_acuta_HIv2___RNAseq.g12346.t1",677.279932214443,-0.763908927570709,0.167961186059747,-4.5481277281465,5.41252836760924e-06,0.00125803779274419,492,924,926,901,921,782,714,795,492,720,196
"Pocillopora_acuta_HIv2___RNAseq.g13681.t1",3547.15759888376,1.10741805411617,0.214802520938707,5.1555170268796,2.52932056104233e-07,0.000113830422292822,5043,3527,2738,3033,2805,3575,3095,2509,8096,2634,2301
"Pocillopora_acuta_HIv2___RNAseq.g5818.t1",3405.40975735533,2.15803901230017,0.400543484735383,5.38777709422952,7.1334445755283e-08,4.76376030976087e-05,4178,2904,1955,2109,1770,2422,1356,1416,8514,1452,5373
"Pocillopora_acuta_HIv2___RNAseq.g28369.t1",476.732247805792,-0.438684893622958,0.118352615964204,-3.70659228821473,0.000210066709665155,0.0146424276885119,417,668,541,472,621,501,663,483,426,493,194
"Pocillopora_acuta_HIv2___TS.g20378.t1b",942.54626139345,1.06834997382526,0.317557922876209,3.36426804958578,0.000767469647488798,0.0341680788006733,938,709,745,764,950,748,849,872,1282,818,1109
"Pocillopora_acuta_HIv2___RNAseq.g26847.t1",989.798642517038,1.69109543823238,0.42931393990556,3.9390648218979,8.17998293316386e-05,0.00780377910978609,1838,770,716,578,434,1674,575,677,1414,612,1035
"Pocillopora_acuta_HIv2___RNAseq.g19854.t1",1318.08327917791,-5.06032742066356,1.40453930510338,-3.60283788590102,0.000314761849799083,0.0198060784636493,49,47,6067,4350,242,2291,715,65,38,1572,29
"Pocillopora_acuta_HIv2___RNAseq.g16296.t1",40.0866190901384,2.27493308283831,0.657548690307659,3.45971806555329,0.000540741236376168,0.0271051454611608,40,41,6,37,17,20,15,37,72,33,68
"Pocillopora_acuta_HIv2___RNAseq.g23294.t1",219.143134497723,1.25421383606475,0.372333071315721,3.3685265497172,0.000755711183029648,0.0338630582490904,317,166,165,254,206,143,203,110,308,125,265
"Pocillopora_acuta_HIv2___RNAseq.g5006.t1",19.451655793932,7.54691969276135,2.14559101765837,3.51740831810427,0.000435782863188603,0.0240575382232812,0,0,0,46,0,45,0,37,33,0,28
"Pocillopora_acuta_HIv2___TS.g18771.t1",22.0079491875775,-21.2073047907726,3.84167489448426,-5.52032781879104,3.38367807295714e-08,2.59440383208736e-05,0,0,124,82,0,29,0,0,0,23,0
"Pocillopora_acuta_HIv2___RNAseq.g29468.t1",14.4292590893721,2.66206719653971,0.767711702999437,3.46753499541437,0.000525255344171113,0.0265215515488546,22,4,4,32,4,16,5,17,9,9,20
"Pocillopora_acuta_HIv2___RNAseq.g11926.t1",507.942400817807,-3.13986977245612,0.977753803687403,-3.21130918705172,0.00132131687306633,0.0443337145967896,76,99,2547,1448,281,504,454,87,96,334,46
"Pocillopora_acuta_HIv2___TS.g4694.t1",29.7280781518633,2.36498767907083,0.750284693555506,3.15212038761372,0.00162089429845638,0.0499949452889164,22,18,22,20,13,15,11,6,38,11,76
"Pocillopora_acuta_HIv2___TS.g8323.t1b",400.735146750497,0.832090294929567,0.203507573898374,4.0887436226088,4.33715883179839e-05,0.00525075217168949,556,333,383,326,331,400,367,425,487,431,315
"Pocillopora_acuta_HIv2___RNAseq.g5926.t1",290.154203099159,1.03465080554208,0.1968347767387,5.25644310769121,1.4686818217334e-07,7.09055110667243e-05,372,240,217,233,310,271,232,267,517,251,239
"Pocillopora_acuta_HIv2___RNAseq.g18215.t1",46.7652636412683,-8.2848554359196,1.90855195523644,-4.34091165985222,1.4189276579673e-05,0.00233132066470151,0,5,231,143,40,48,39,0,0,50,0
"Pocillopora_acuta_HIv2___TS.g11679.t1",949.006442764061,-26.5786999156505,3.83963191004269,-6.92219997602712,4.44682889615135e-12,1.02286946453472e-08,0,6807,0,0,0,2820,0,665,0,1262,0
"Pocillopora_acuta_HIv2___RNAseq.g18683.t1",1267.18669397273,-0.839853568115371,0.153227457939501,-5.4810905265228,4.22712106340911e-08,3.01758138809295e-05,964,1855,1741,1372,2022,1222,1773,1200,1159,1225,330
"Pocillopora_acuta_HIv2___RNAseq.g14481.t1",507.558129673349,-1.07418942720927,0.233092575800887,-4.60842402860086,4.05732569918647e-06,0.000988173607347746,318,631,756,781,572,708,698,525,317,526,107
"Pocillopora_acuta_HIv2___TS.g11492.t1a",400.524212023183,-1.3458201500698,0.37652285825322,-3.5743385044759,0.000351114445856427,0.021130149006162,296,469,762,514,547,335,698,226,185,601,86
"Pocillopora_acuta_HIv2___TS.g15376.t1",63.9009378487188,1.71961329983118,0.426503391244935,4.0318865808118,5.53308900287904e-05,0.00622532655095662,89,53,56,38,39,49,28,50,109,32,93
"Pocillopora_acuta_HIv2___RNAseq.g5126.t1",311.073241989956,-3.82311416877514,1.19791228324094,-3.19148089744246,0.00141545470540509,0.0459290647512478,30,18,1221,1265,57,535,174,25,29,278,7
"Pocillopora_acuta_HIv2___RNAseq.g17089.t1",813.547676398974,-5.31884960580395,1.18682249603982,-4.48158812590074,7.40896269463763e-06,0.00160409179519794,27,39,4850,1127,91,863,1089,75,33,1462,22
"Pocillopora_acuta_HIv2___RNAseq.g23636.t1",3197.0685718846,-5.17586793221336,1.46783699017575,-3.52618714942837,0.000421588936198125,0.0235596874269914,69,110,15449,11285,937,5714,1182,92,94,2441,84
"Pocillopora_acuta_HIv2___RNAseq.g15232.t1",81.239600224409,1.6276053944389,0.347306764920467,4.6863624865229,2.78103525874824e-06,0.000747701193852026,140,41,81,57,58,87,43,49,172,60,76
"Pocillopora_acuta_HIv2___RNAseq.g17058.t1",1315.52569633172,-0.588664324420045,0.174294952213826,-3.37740317171015,0.000731737106619867,0.033220222765887,1105,1636,1780,1792,1808,1444,1553,1355,1105,1257,409
"Pocillopora_acuta_HIv2___RNAseq.g15230.t1",1822.34545998681,0.518011494790413,0.115592420073844,4.48136213827421,7.41681364457126e-06,0.00160409179519794,2391,1743,1873,1918,1838,1827,1831,1580,2677,1841,972
"Pocillopora_acuta_HIv2___RNAseq.g12512.t1",46.7284521548513,-8.44668112997974,1.84218338892245,-4.58514672359545,4.53667740515868e-06,0.00108302610473263,0,5,194,113,96,56,62,0,0,36,0
"Pocillopora_acuta_HIv2___TS.g13592.t1c",101.114956369375,2.18905940564845,0.504658034111198,4.33770842369291,1.43975980896306e-05,0.00234692185552389,129,46,57,40,77,88,39,59,147,87,185
"Pocillopora_acuta_HIv2___RNAseq.g17463.t1",3280.82050913836,-1.69821525487366,0.345213512790387,-4.91931860125306,8.68460105205096e-07,0.00030998036375786,1316,5589,4674,4800,2209,5255,4953,5026,1426,2973,447
"Pocillopora_acuta_HIv2___RNAseq.g15227.t1",292.250036557684,-1.75067586323149,0.431422171907078,-4.05791815356343,4.95121127060116e-05,0.00582386225704461,111,667,431,361,270,457,273,508,114,192,51
"Pocillopora_acuta_HIv2___RNAseq.g19578.t1",83.392814095069,-8.90387987965264,2.00336478758856,-4.44446260352323,8.81118320780503e-06,0.00173722966445695,0,1,282,299,117,149,89,0,0,53,0
"Pocillopora_acuta_HIv2___RNAseq.g19278.t1",80.5845753006412,1.39130881219761,0.354525507297241,3.9244251360202,8.6937089002611e-05,0.00815365354322459,95,80,52,63,77,56,58,42,186,40,93
"Pocillopora_acuta_HIv2___TS.g24721.t1",20.7729378211973,2.36641970697708,0.656630946151352,3.60388087227254,0.000313500789125316,0.0197868699282692,23,17,6,16,9,20,8,13,32,9,40
"Pocillopora_acuta_HIv2___RNAseq.g8115.t1",83.5548948361951,1.47771812556677,0.394610327187108,3.74475279473893,0.000180571482248903,0.0134053509436432,107,56,49,68,70,68,72,73,109,50,117
"Pocillopora_acuta_HIv2___RNAseq.g8138.t1",26.6153166956368,1.20269233659503,0.37394336197402,3.21624197377406,0.00129881270071938,0.0441415241255398,36,22,16,18,25,31,19,25,47,27,22
"Pocillopora_acuta_HIv2___TS.g6598.t2",458.658716175463,-0.829032965769238,0.193754833707722,-4.27877307577178,1.87926332777951e-05,0.00275918506465896,300,578,675,471,623,537,604,509,428,544,107
"Pocillopora_acuta_HIv2___RNAseq.g4635.t1",349.456813221758,0.974964266278515,0.231326616460548,4.21466531260484,2.50148869095658e-05,0.0034069617684331,440,295,277,239,338,380,323,308,542,302,313
"Pocillopora_acuta_HIv2___RNAseq.g6573.t1",139.410714650319,-2.26129227933055,0.50052871931253,-4.51780725476934,6.2483321531833e-06,0.00141326108289164,51,150,148,167,272,162,283,69,37,316,15
"Pocillopora_acuta_HIv2___RNAseq.g29761.t1",30.719979907712,2.71685607141307,0.789802668767942,3.43991756276443,0.000581891397905852,0.0286135765307528,108,29,12,6,2,33,9,20,63,12,29
"Pocillopora_acuta_HIv2___RNAseq.g27580.t1",37.3664477742535,-7.5916433964729,2.03831252594369,-3.72447468179991,0.000195722352624934,0.0139685365167384,0,3,169,131,9,86,12,0,0,28,0
"Pocillopora_acuta_HIv2___RNAseq.g17616.t1",844.40056804441,1.48944615651683,0.3325751057253,4.47852569502625,7.51603246711432e-06,0.00160409179519794,1561,937,394,546,489,1009,605,711,1453,588,749
"Pocillopora_acuta_HIv2___RNAseq.g25055.t1",40.1334182270316,1.77854572135783,0.495567636328306,3.58890611690302,0.000332068389601476,0.0203679844804594,69,39,24,6,29,30,25,27,103,16,48
"Pocillopora_acuta_HIv2___RNAseq.g1659.t1",21.7778660104292,-5.25625820970978,1.56940553934648,-3.34920329891186,0.000810443052860258,0.0353692091389198,2,5,103,80,9,22,12,8,0,16,0
"Pocillopora_acuta_HIv2___RNAseq.g23320.t1",39.8249216637739,-3.65579523823177,1.1259637967736,-3.24681419483228,0.00116704552687193,0.0423862745566716,14,35,22,16,13,14,335,25,7,17,0
"Pocillopora_acuta_HIv2___TS.g15372.t1",179.981988909733,1.75790527373865,0.330970400543647,5.31136703116396,1.08805944843563e-07,6.37003416800008e-05,317,109,165,128,134,154,67,136,375,105,192
"Pocillopora_acuta_HIv2___RNAseq.g133.t1",14.430933103781,-7.17458306539528,2.13731176287691,-3.3568257050801,0.000788427972550684,0.0348017822766402,0,0,8,6,98,4,47,0,0,19,0
"Pocillopora_acuta_HIv2___RNAseq.g24196.t1",338.794124893129,1.26251073200747,0.383420331027198,3.29275896409862,0.000992094870100487,0.0391206628587053,316,258,160,530,355,377,156,302,578,321,290
"Pocillopora_acuta_HIv2___TS.g17907.t1",581.680159557516,0.703867781621067,0.212310004397454,3.31528315690387,0.000915503384034818,0.0372933363852921,617,587,544,613,586,613,451,568,860,486,438
"Pocillopora_acuta_HIv2___RNAseq.g17261.t1",301.653848467847,1.54734184150376,0.467709243680171,3.30834137321832,0.000938503343598826,0.0377260120760833,261,402,150,211,184,221,208,141,739,150,408
"Pocillopora_acuta_HIv2___RNAseq.g22195.t1",480.201473995164,0.662657589407666,0.174845849487409,3.78995321507696,0.000150675661320948,0.0119056776361308,576,399,510,441,518,469,438,397,803,487,303
"Pocillopora_acuta_HIv2___RNAseq.11847_t",38.5700815825038,1.71517993150286,0.533912199756842,3.2124756322931,0.00131596311424549,0.0442976721806668,38,26,34,38,17,35,18,35,48,28,60
"Pocillopora_acuta_HIv2___TS.g3574.t1",250.207839470285,-4.21012535781813,1.22922077346501,-3.42503596481724,0.000614718040491205,0.0294410967455603,18,19,1274,789,19,386,266,32,21,108,10
"Pocillopora_acuta_HIv2___TS.g9818.t1",23.855303709014,2.12887934312771,0.517968928271943,4.11005221921345,3.95569652836503e-05,0.00487445413870315,36,10,7,24,19,21,15,12,44,16,34
"Pocillopora_acuta_HIv2___RNAseq.g239.t1",276.545795238736,2.71465655573035,0.783510403209411,3.46473581539005,0.000530752587335341,0.0266690292791656,284,233,24,34,94,211,144,174,433,108,664
"Pocillopora_acuta_HIv2___RNAseq.g13180.t1",195.464248050917,-6.58982753027425,1.55335522933318,-4.24231843807107,2.21222495241852e-05,0.00307365644060189,5,4,1021,728,32,243,72,5,3,186,0
"Pocillopora_acuta_HIv2___RNAseq.g4718.t1",362.969389620705,0.859431741422261,0.225975707639939,3.8032041160444,0.000142836570761939,0.0113730872612064,595,353,281,261,318,303,457,321,498,254,300
"Pocillopora_acuta_HIv2___RNAseq.g27433.t1",141.461207737387,2.40375774886537,0.74500180915699,3.22651263301676,0.0012530870013642,0.043390230640597,108,114,22,35,50,162,91,96,174,84,319
"Pocillopora_acuta_HIv2___RNAseq.g17614.t1",194.599413794748,1.86260156966572,0.457517323970545,4.07110610260878,4.67904297139524e-05,0.00556698549389794,276,153,78,73,94,137,220,92,377,86,317
"Pocillopora_acuta_HIv2___RNAseq.g22839.t1",919.557316667261,-0.692452991130171,0.193955894762012,-3.57015697811002,0.000356767363852594,0.0213462368973306,859,1154,1261,1147,1118,926,1346,932,685,1055,242
"Pocillopora_acuta_HIv2___RNAseq.g7638.t1",437.852704318845,-1.94496004907346,0.548072333645694,-3.54872875289268,0.000387095607346382,0.0221984854938637,139,1071,376,415,261,733,1001,707,175,230,77
"Pocillopora_acuta_HIv2___RNAseq.g5900.t1",1527.69127870969,1.47596706433134,0.453403197934514,3.25530801515104,0.00113269448272018,0.0416673470590778,1125,1155,1391,1797,842,1591,1011,848,3460,851,1777
"Pocillopora_acuta_HIv2___TS.g18650.t1",240.333988592984,1.34915404590615,0.314031436550274,4.29623881203422,1.73720432749388e-05,0.00263338776071367,377,120,288,190,198,149,177,150,495,177,234
"Pocillopora_acuta_HIv2___RNAseq.g14769.t1",4734.62143457241,0.895616484337499,0.278722767928171,3.21328785228018,0.00131224701108339,0.044244523816691,6668,4202,2267,4063,4915,5624,5023,4028,6313,5126,3556
"Pocillopora_acuta_HIv2___RNAseq.g4609.t1",733.852802050794,2.56643008454072,0.315520368366388,8.13396009211213,4.15489377737532e-16,2.53059716337223e-12,1931,522,280,218,308,497,318,327,2065,311,831
"Pocillopora_acuta_HIv2___RNAseq.g8481.t1",65.3405776498692,-8.82217649809292,2.59981702957434,-3.39338361036021,0.000690348881773317,0.0320412677430554,0,0,338,157,64,85,55,0,0,79,0
"Pocillopora_acuta_HIv2___RNAseq.g14965.t1",768.158344185649,-0.842705081462921,0.245668001162672,-3.4302598526249,0.00060300347512762,0.0292350771477564,574,1021,1401,796,768,929,1047,794,636,801,196
"Pocillopora_acuta_HIv2___TS.g791.t1",326.081598974972,2.63279073046869,0.604623985840197,4.35442653967839,1.33415709569714e-05,0.00226557148691821,517,263,126,68,88,393,93,197,672,142,559
"Pocillopora_acuta_HIv2___RNAseq.g22429.t1",203.869728240239,-2.88142572812028,0.842869746575563,-3.41858957428123,0.00062946595260151,0.0300258160155679,13,452,40,239,525,258,229,514,87,95,8
"Pocillopora_acuta_HIv2___RNAseq.g13201.t3",424.033689830816,0.681892281087568,0.174575190655533,3.90600908712773,9.38329845899832e-05,0.00848266570734424,495,403,440,414,398,437,350,369,612,443,301
"Pocillopora_acuta_HIv2___RNAseq.g25063.t1",348.733574678314,-4.68083099288372,1.32172087656962,-3.54146709480165,0.000397908485953284,0.0226304985610024,11,6,1660,1171,47,632,160,20,22,347,9
"Pocillopora_acuta_HIv2___RNAseq.g7501.t2",330.526743550448,0.740723022052511,0.21997088754957,3.36736842908629,0.000758892285750267,0.0339321557226826,484,267,219,283,402,333,327,374,475,325,197
"Pocillopora_acuta_HIv2___RNAseq.g5165.t1",339.1282598802,1.11315447221129,0.242809885900329,4.5844693187996,4.55140909630658e-06,0.00108302610473263,389,222,314,310,327,282,274,263,682,316,289
"Pocillopora_acuta_HIv2___RNAseq.g26965.t1b",58.0897310265491,1.27050746731006,0.332956337388655,3.81583806836215,0.000135721493193469,0.0111055587039178,77,57,38,36,57,52,41,37,104,44,65
"Pocillopora_acuta_HIv2___RNAseq.g28907.t1",111.742952615346,-5.11912665672127,1.54679216724209,-3.30951162356131,0.000934588854187171,0.0376905018414873,16,419,0,4,82,125,700,11,7,40,0
"Pocillopora_acuta_HIv2___TS.g16062.t2",2861.15868079947,-1.99140768315145,0.286120403245346,-6.96003381990147,3.40191061115317e-12,8.80329418401161e-09,985,5248,3042,3501,6061,2715,5258,2632,875,2906,680
"Pocillopora_acuta_HIv2___TS.g28559.t1",29.0948739729068,1.85569327536994,0.564465415011235,3.28752342662661,0.00101072779390479,0.0392767713844491,45,18,6,32,22,18,17,53,74,21,17
"Pocillopora_acuta_HIv2___TS.g16264.t1",284.935562161131,1.04190617895246,0.322926792541535,3.22644699361217,0.00125337445285852,0.043390230640597,458,289,131,153,317,224,302,275,462,228,246
"Pocillopora_acuta_HIv2___RNAseq.g26420.t1",555.316654498831,0.586448487830435,0.181068552785067,3.23882020820349,0.0012002520770183,0.0430444100579956,694,594,465,537,511,583,565,622,656,495,389
"Pocillopora_acuta_HIv2___TS.g28160.t1",1095.25543955284,1.27388489153986,0.346013653040825,3.68160296665969,0.000231772149228373,0.0158354687568508,1417,873,477,612,1167,980,886,1201,1768,1128,1102
"Pocillopora_acuta_HIv2___RNAseq.g5025.t2",722.257395329159,-1.27525938015291,0.363593746312618,-3.50737435141813,0.000452552015821945,0.0246849927613775,515,945,659,1135,1221,670,1269,630,439,1019,94
"Pocillopora_acuta_HIv2___RNAseq.g1972.t1",484.375703515556,-4.94630605429314,1.29356806606299,-3.8237694513806,0.000131426815153069,0.0107968171718208,22,23,2536,2033,87,387,317,26,18,230,13
"Pocillopora_acuta_HIv2___TS.g1362.t1",2176.20494099595,-0.892575239967738,0.254718827498798,-3.50415887483601,0.000458051996621112,0.0246849927613775,1953,3231,2704,2372,2893,2126,3307,2313,1707,2711,389
"Pocillopora_acuta_HIv2___RNAseq.g540.t1",46.9238550259175,3.12366133889692,0.896710795918039,3.48346574293104,0.000494966462058861,0.0256811922244174,20,8,35,9,16,17,9,21,50,14,153
"Pocillopora_acuta_HIv2___RNAseq.g26040.t1",82.3264570280862,1.53218887470159,0.434565416135821,3.52579569797776,0.000422212541561868,0.0235596874269914,94,64,48,65,73,43,60,54,111,72,128
"Pocillopora_acuta_HIv2___RNAseq.g7025.t1",84.147039426539,1.23710375280408,0.38561829972603,3.20810437078066,0.00133613000184122,0.0446858857804797,130,91,56,94,74,67,49,69,101,51,94
"Pocillopora_acuta_HIv2___RNAseq.g11210.t1",51446.1155928202,-0.703278621544595,0.223094314473288,-3.15238253921887,0.00161943961690647,0.0499949452889164,29386,77788,64052,55140,70151,49027,61155,72814,51380,50653,16227
"Pocillopora_acuta_HIv2___RNAseq.g17887.t1",2012.03756365262,-0.404666214218054,0.117487170836698,-3.44434384908732,0.000572447188291968,0.0282835362578051,1779,2338,2553,2471,2416,2099,2467,2317,1844,2278,669
"Pocillopora_acuta_HIv2___TS.g1704.t1",3124.11604599054,-4.00875378301283,1.09229102796722,-3.67004184816314,0.000242510763256421,0.0161950252288207,168,19363,151,945,8423,4406,538,2141,778,1527,130
"Pocillopora_acuta_HIv2___TS.g17781.t1",728.718690639342,1.02093269887998,0.286169462853557,3.56758086170229,0.000360292212451128,0.0213758272704076,1052,999,467,727,536,550,618,461,1340,628,576
"Pocillopora_acuta_HIv2___RNAseq.g25220.t1",201.170787988569,-1.92393865220009,0.552754329322836,-3.48063968048347,0.000500217923808443,0.0257599787529413,50,404,255,221,76,307,381,405,68,155,39
"Pocillopora_acuta_HIv2___RNAseq.g11258.t1",408.730675044924,-0.904702839294648,0.276925247286454,-3.26695687070675,0.00108710240642538,0.0412411984127208,227,362,700,546,633,365,541,436,321,486,128
"Pocillopora_acuta_HIv2___RNAseq.g4697.t1",521.401853919515,1.64558007375452,0.36820044585493,4.46925062769446,7.84941133767491e-06,0.00164139912638935,582,564,317,410,307,468,282,314,1250,308,611
"Pocillopora_acuta_HIv2___RNAseq.g18295.t1",299.466336137615,-0.879697112592435,0.258048078538676,-3.40904345257734,0.000651910949943666,0.0306028582442943,171,376,497,337,317,305,423,315,277,413,73
"Pocillopora_acuta_HIv2___RNAseq.g13458.t1",109.358239966355,-1.01196369949963,0.238518861552119,-4.24269884953523,2.20847706394826e-05,0.00307365644060189,64,151,134,163,159,126,136,135,79,111,24
"Pocillopora_acuta_HIv2___TS.g15812.t1c",956.351291863521,3.12835467069672,0.44447785540192,7.03826890963532,1.94642777748478e-12,5.7564211213557e-09,3008,483,261,416,438,119,299,142,2906,134,1347
"Pocillopora_acuta_HIv2___TS.g29595.t1",1315.4278135941,-0.454362575167318,0.130140393511536,-3.49132627393693,0.000480628920733386,0.0255005988043797,1166,1662,1537,1296,1698,1447,1855,1574,1228,1290,454
"Pocillopora_acuta_HIv2___RNAseq.g24551.t1",477.480631604115,-5.24796100040735,1.29627087716876,-4.04850644478696,5.15455150615804e-05,0.00592830696002688,9,20,2355,1838,66,532,565,27,26,182,10
"Pocillopora_acuta_HIv2___RNAseq.g29042.t1",336.264815018183,-4.76126325684457,1.08090663420099,-4.40487929872326,1.0584279435896e-05,0.00192206800773613,18,40,1505,1230,107,470,218,64,18,278,6
"Pocillopora_acuta_HIv2___RNAseq.g25434.t1",278.400967032887,0.914179623513857,0.234017887102761,3.90645191626923,9.36612706955811e-05,0.00848266570734424,494,253,282,186,341,148,247,143,489,252,216
"Pocillopora_acuta_HIv2___TS.g23498.t1",3028.62680087382,-3.39346780861972,0.925076130528209,-3.66831193307526,0.000244157191561708,0.0162004557042002,495,532,14940,7328,1417,3493,3270,750,608,2884,125
"Pocillopora_acuta_HIv2___RNAseq.g10115.t1",43.6539570193857,2.55899372725223,0.595732996710592,4.29553800340422,1.74270178348842e-05,0.00263338776071367,200,13,17,24,19,26,28,48,64,26,20
"Pocillopora_acuta_HIv2___RNAseq.g4251.t1",1097.79242275485,-5.02002773363553,1.203103663411,-4.1725645813453,3.01190189646763e-05,0.00397149000386451,32,52,5892,3245,303,1196,977,48,64,1130,29
"Pocillopora_acuta_HIv2___RNAseq.g13295.t3",193.550881281554,1.43318032029434,0.329752449839499,4.3462310014434,1.38496713506509e-05,0.00233102354716403,347,105,147,111,153,227,182,113,467,156,129
"Pocillopora_acuta_HIv2___RNAseq.g22816.t1",20161.7566898371,0.970239436844013,0.225266162623211,4.30708023586691,1.65423617392583e-05,0.00259439373277368,23773,20227,14995,18558,20496,17050,18198,17048,37366,12880,17500
"Pocillopora_acuta_HIv2___RNAseq.g26227.t1",120.469437269025,-1.24541551512794,0.328576302184062,-3.79033882495361,0.000150441926609901,0.0119056776361308,75,141,200,115,190,142,178,170,93,110,16
"Pocillopora_acuta_HIv2___RNAseq.g833.t1",525.458098530988,0.697734325147764,0.194199608729499,3.59287194095041,0.000327053339679611,0.0203679844804594,738,423,451,440,464,553,620,470,708,624,336
"Pocillopora_acuta_HIv2___RNAseq.g9412.t1",89.6531912392062,1.14801621270675,0.339480035809469,3.38168991283795,0.000720414160573648,0.0327780526421883,148,100,85,71,39,63,91,58,197,73,63
"Pocillopora_acuta_HIv2___TS.g5389.t1",80.8480610833588,-2.10403818052869,0.400316924635769,-5.25593111618517,1.47277411644727e-07,7.09055110667243e-05,34,103,148,101,130,67,191,50,38,102,8
"Pocillopora_acuta_HIv2___RNAseq.g17771.t1",151.208985078367,1.6199395507368,0.506136347849483,3.20059912239013,0.00137142189145111,0.0452945891374824,249,135,91,58,118,248,41,141,302,129,121
"Pocillopora_acuta_HIv2___TS.g13969.t1",746.414553680153,-0.809538155926349,0.256475430394004,-3.15639651986437,0.00159731553461983,0.049576650971064,489,550,1022,1155,1011,886,787,1120,470,1026,168
"Pocillopora_acuta_HIv2___RNAseq.g22876.t1",579.248214497035,-5.5043966858344,1.47821959146033,-3.72366644146328,0.000196350310422706,0.0139685365167384,10,14,2371,1997,157,1042,442,9,15,739,10
"Pocillopora_acuta_HIv2___RNAseq.179_t",174.436894344224,-5.34847213632827,1.35605419349306,-3.94414335503152,8.00857422599908e-05,0.00773656122623431,8,5,981,578,62,152,103,28,12,134,0
"Pocillopora_acuta_HIv2___RNAseq.g10306.t1",744.393194709797,-4.35746527603219,1.18869256625324,-3.66576304062111,0.000246602189461509,0.0163104106269398,29,60,3489,2208,121,1191,711,30,58,828,30
"Pocillopora_acuta_HIv2___RNAseq.g8580.t1",294.375645469593,2.53128949607359,0.515437837418349,4.9109500939084,9.06361559678602e-07,0.000318025373024854,730,249,105,48,83,243,135,144,935,169,283
"Pocillopora_acuta_HIv2___RNAseq.g8582.t1",563.385869397419,2.22571018513462,0.574726454852784,3.87264265693971,0.000107661621274559,0.00940426533175493,1461,477,130,94,321,468,255,575,1597,516,344
"Pocillopora_acuta_HIv2___RNAseq.g13797.t1",253.313607250644,-0.915852401434821,0.243298802726716,-3.76431117280732,0.000167008811956962,0.0128528491640633,173,337,423,297,305,339,249,320,163,273,66
"Pocillopora_acuta_HIv2___TS.g16837.t2",1137.65230181629,1.13262646820503,0.157862583334279,7.17476202582252,7.24330684372771e-13,2.49918230464752e-09,1715,962,867,956,1091,1137,832,873,2208,1072,800
"Pocillopora_acuta_HIv2___RNAseq.g5348.t1b",65.5832503711386,1.60129403831542,0.474638280506544,3.37371447706765,0.000741612476545181,0.0334484999769898,123,54,22,36,50,48,55,36,91,96,73
"Pocillopora_acuta_HIv2___RNAseq.g8894.t1",304.506607490385,1.23622809148654,0.325014357923352,3.80361070626327,0.000142602220721603,0.0113730872612064,552,368,179,237,154,337,240,282,416,271,250
"Pocillopora_acuta_HIv2___RNAseq.g8980.t1",18.1313986289458,-7.33103976237996,1.9785668015832,-3.70522731732578,0.000211201234917294,0.0146721072659659,0,32,22,0,40,17,75,38,0,0,0
"Pocillopora_acuta_HIv2___TS.g18657.t1b",29.6077794195483,-7.5803480212591,2.27556036364141,-3.3312005879417,0.000864722677784991,0.0365336507663365,0,0,175,78,7,52,9,0,0,28,0
"Pocillopora_acuta_HIv2___RNAseq.g3906.t2",14.0240379587437,1.96729241688431,0.567189177105678,3.46849428073231,0.000523383667112115,0.0265215515488546,26,7,12,14,7,12,7,4,29,11,16
"Pocillopora_acuta_HIv2___TS.g11273.t1",7391.76365831929,-3.14858276128866,0.988409321583914,-3.18550492446095,0.00144501644580377,0.0464514448152634,1118,1239,33968,20109,2364,10260,6304,975,1350,8684,487
"Pocillopora_acuta_HIv2___RNAseq.g16272.t1",652.078093494517,-1.22434273104386,0.286001379769099,-4.28089798738846,1.86140675807951e-05,0.00275248876469728,369,726,1314,727,684,906,966,590,387,796,155
"Pocillopora_acuta_HIv2___RNAseq.g26611.t1",401.752431596646,1.03243532248857,0.325643224917272,3.17044926314944,0.00152203410603895,0.0481868400770254,638,277,248,243,448,419,280,605,605,470,235
"Pocillopora_acuta_HIv2___RNAseq.g12760.t1",60.7142856615028,2.56662907146203,0.546138078548094,4.69959735875844,2.60674927297257e-06,0.000738330881144586,188,43,12,26,28,84,19,44,95,40,58
